Moving the goalposts,0
Much Ado about Nothing,0
Much of a muchness,0
Mud - your name is,0
Multitude of sins,0
Mumbo jumbo,0
Mum's the word,0
Murphy's Law,0
Music has charms to soothe the savage breast,0
Mutt's nuts - The,0
Mutt and Jeff,0
Mutton dressed as lamb,0
My bad,0
My better half,0
My cup of tea,0
My cup runneth over,0
My giddy aunt,0
My husband and I,0
My mind's eye,0
My old china,0
My old Dutch,0
My salad days,0
My stars and garters,0
Nail your colours to the mast,0
Namby-pamby,0
Name and shame,0
Name is mud,0
Nasty brutish and short,0
Nation of shopkeepers - A,0
Nautical phrases,0
Necessity is the mother of invention,0
Ne'er cast a clout till May be out,0
Ne'er do well,0
Needs must,0
Neither a borrower nor a lender be,0
Neither fish nor flesh nor good red herring,0
Neither here nor there,0
Nest-egg,0
Nest of vipers - A,0
Never give a sucker an even break,0
Never knowingly undersold,0
Never look a gift horse in the mouth,0
Never-never land,0
Never the twain shall meet,0
New kid on the block,0
Nice as ninepence,0
Nice kettle of fish,0
In the nick of time,0
Night owl,0
Nine days' wonder,0
Nip and tuck,0
Nip in the bud,0
Nitty-gritty,0
No-brainer,0
No dice,0
No holds barred,0
No laughing matter,0
No man is an island,0
No more cakes and ale?,0
No names: no pack-drill,0
No quarter given,0
No rest for the wicked,0
No room to swing a cat,0
No truck with,0
No way Jose,0
Nod is as good as a wink - A,0
Nod - The land of,0
Norange - A,0
Nosy parker,0
Not a dicky-bird,0
Not my cup of tea,0
Not for all the tea in China,0
Not playing with a full deck,0
Not rocket science,0
Not tonight Josephine,0
Not worth a plugged nickel,0
Not worth the candle,0
Nothing is certain but death and taxes,0
Nothing succeeds like success,0
Now is the winter of our discontent,0
Nth degree,0
Nul points,0
Nutshell - In a,0
O Romeo Romeo! wherefore art thou Romeo?,0
O ye of little faith,0
Odds bodkins,0
Off his own bat,0
Off the record,0
Off with his head,0
Offing - In the,0
Oh my stars and garters,0
Oh they have slain the Earl of Moray and Lady Mondegreen,0
Okay,0
Okey-dokey,0
Old as Methuselah,0
Old as the hills,0
Old chestnut,0
Old codger,0
Old hat,0
Old lang syne - see auld lang syne,0
On a hiding to nothing,0
On a wing and a prayer,0
On Carey Street,0
On cloud nine,0
On queer street,0
On tenterhooks,0
On the ball,0
On the bubble,0
On the button,0
On the dole,0
On the fiddle,0
On the pig's ack,0
On the QT,0
On the shoulders of giants,0
On the wagon,0
On the warpath,0
On with the motley,0
On your beam ends,0
On your tod,0
Once in a blue moon,0
Once more unto the breach dear friends once more,0
One-hit wonder,0
One fell swoop - At,0
One for the road,0
One foot in the grave,0
One over the eight,0
One sandwich short of a picnic,0
One small step for man,0
One stop shop,0
One swallow doesn't make a summer,0
One's heart's content,0
Oops-a-daisy,0
Open season,0
The order of the boot,0
Ough - the many ways to pronounce,0
Out of sight,0
Out of sight out of mind,0
Out of sorts,0
Out of the jaws of death,0
Out of the mouths of babes and sucklings,0
Out on a limb,0
Over a barrel,0
Over the moon,0
Over the top,0
Overpaid oversexed and over here,0
Oxo cube,0
Ps and Qs - Mind your,0
Packed to the gunwales,0
Paddle your own canoe,0
Paint the town red,0
Panic stations,0
Paper tiger,0
Parting shot / Parthian shot,0
Pass over to the other side,0
Pass the buck,0
Paying guest - A,0
P.D.Q. - pretty damn quick,0
Pearls before swine,0
Pears for your heirs,0
Peeping Tom,0
Peg out,0
Pell-mell,0
The pen is mightier than the sword,0
Pennies from heaven,0
Penny dreadful,0
The penny drops,0
Penny pinching,0
Penny for your thoughts - A,0
Penny saved is a penny earned - A,0
Penny wise and pound foolish,0
Pester power,0
Peter out,0
Petty cash,0
Physician heal thyself,0
Pick 'n' mix,0
Picture is worth a thousand words - A,0
Picture-perfectPie - as easy as,0
Pie in the sky,0
Piece of cake - A,0
Piece of piss,0
Piece of the action,0
Pig in a poke,0
Pigeon-chested,0
Pig's back - on the,0
Pig's ear,0
In a pig's eye,0
Pig and whistle,0
Piggyback,0
Pigs might fly,0
Pin money,0
Take with a pinch of salt,0
Pip - Get the/got the /have the,0
Pipe down,0
Pipe dream - A,0
Piping hot,0
Piss and vinegar - Full of,0
Pitch black,0
Pitch dark,0
Place for everything and everything in its place - A,0
Plague on both your houses - A,0
Plain sailing,0
Plates of meat,0
Play by ear,0
Play Devil's advocate,0
Play ducks and drakes,0
Play fast and loose,0
Play it again Sam,0
Play second fiddle,0
Play silly buggers,0
Play the giddy goat,0
Play the race card,0
Pleased as Punch,0
Plug-ugly,0
Plugged nickel,0
Poetic justice,0
Point-and-click,0
Point Percy at the porcelain,0
Politically correct,0
Point-blank,0
Point to point,0
Pommy bashing,0
Pomp and circumstance,0
Pond life,0
Pony and trap,0
Pony up,0
Pop goes the weasel,0
Popular fallacies - The Nonsense Nine,0
Pork pies,0
POSH - Port out starboard home,0
Pot calling the kettle black - The,0
Take potluck,0
Pound of flesh,0
Pour oil on troubled waters,0
Power corrupts; absolute power corrupts absolutely,0
Power dressing,0
Powers that be - The,0
Praying at the porcelain altar,0
Preaching to the choir,0
Preposterous,0
Press into service,0
Pretty kettle of fish,0
Pretty penny - A,0
Prick up your ears,0
Prime time,0
Primrose path,0
Procrastination is the thief of time,0
Proof of the pudding is in the eating - The,0
Proverbs - A list of,0
Pull in your horns,0
Pull out all the stops,0
Pull the other one it's got bells on,0
Pull the wool over your eyes,0
Pull up stakes,0
Pull your horns in,0
Pull your finger out,0
Pull yourself up by your bootstraps,0
Pulling one's leg,0
Punch above one's weight,0
Pure as the driven snow,0
Purple patch,0
Push the boat out,0
Push the envelope,0
Put a damper on,0
Put a sock in it,0
Put a spanner in the works,0
Put on the wooden overcoat,0
Put on your thinking cap,0
Put paid to,0
Put the cart before the horse,0
Put the mockers on,0
Put the wood in the hole,0
Put up your dukes,0
Put your back up,0
Put your best foot forward,0
Put your nose out of joint,0
Pyrric victory,0
Quality time,0
Quarter - Give no,0
Queer as a nine bob note,0
Queer Street,0
Queer the pitch,0
Quick and the dead - The,0
Quicker than lager turns to piss,0
Quid pro quo,0
Quotations,0
Rabbit and pork,0
Rack and ruin,0
Rack your brains,0
Rag tag and bobtail,0
Raining cats and dogs,0
Raining stair-rods,0
Raise Cain,0
Rank and file,0
Raspberry tart,0
Raze to the ground,0
Rat arsed,0
Read between the lines,0
Read the riot act,0
Real McCoy,0
Red-handed caught,0
Red herring,0
Red in tooth and claw,0
Red-letter day,0
Red rag to a bull - A,0
Red sky at night ...,0
Red tape,0
Reduplicated phrases,0
Religion is the opium of the people,0
Rest on his laurels,0
Revenge is a dish best served cold,0
Rhyme nor reason,0
Rhyming slang,0
Richard of York gave battle in vain,0
Richard the Third,0
Riddle wrapped up in an enigma - A,0
Riding shotgun,0
Riff-raff,0
Riley - the life of,0
[That] Rings a bell,0
Ring a ring o'roses a pocketful of posies atishoo atishoo all fall down,0
Ring down the curtain,0
Ring-fencing,0
Ring the changes,0
Rinky-dink,0
Rise and shine,0
Road less travelled - The,0
Road apples,0
Road rage,0
Roasted to a turn,0
Rob Peter to pay Paul,0
Rock and roll,0
It's not rocket science,0
A rolling stone gathers no moss,0
Romeo Romeo wherefore art thou Romeo?,0
Rose by any other name would smell as sweet - A,0
Rose is a rose is a rose,0
Rosie Lea,0
Rough diamond,0
Round Robin,0
Route one,0
Rub of the green,0
Rule of thumb,0
Rum do,0
Rumpy-pumpy,0
Run a mile,0
Run amok,0
Run of the mill,0
Run out of steam,0
Run rings around,0
Run the gauntlet,0
Sacred cow,0
Safe as houses - As,0
Safe pair of hands - A,0
Safe sex,0
Salad days,0
Salt of the earth - The,0
San fairy Ann,0
Sandwich short of a picnic,0
Save face,0
Save one's bacon,0
Saved by the bell,0
Savoir faire,0
Say cheese,0
Say goodnight Gracie,0
Scapegoat,0
Scarper,0
Scot-free,0
Scott Sir Walter - phrases coined by,0
Screw your courage to the sticking place,0
'Scuse me while I kiss this guy,0
Sea change,0
Sealed with a loving kiss,0
Season of mists and mellow fruitfulness,0
Second-guess,0
Security blanket,0
See a pin and pick it up all the day you'll have good luck; see a pin and let it lie bad luck you'll have all day,0
See red,0
Seen better days,0
Send packing,0
Senior citizen,0
Sent to Coventry,0
Separate the sheep from the goats,0
Set one's cap at,0
Set your teeth on edge,0
Sex and shopping,0
Seven-year itch,0
Sexton Blake,0
Shebang - The whole,0
Shaggy dog story,0
Shake a leg,0
Shakers and movers,0
Shakespeare phrases and sayings of,0
Shall I compare thee to a summer's day?,0
Shambles,0
Shanks' mare/shanks' pony,0
Share and share alike,0
Shilly-shally,0
Ship shape and Bristol fashion,0
Shit end of the stick - The,0
Shit for brains,0
Shiver my timbers,0
Shoddy,0
Short end of the stick - The,0
Shot across the bows,0
Shot heard 'round the world - The,0
Shot in the arm,0
Shot in the dark,0
Shoot through,0
Short shrift,0
Show a leg - see shake a leg,0
Show your mettle,0
Shrinking violet,0
Shuffle off this mortal coil,0
Shut your cake-hole,0
Siamese twins,0
Sick puppy A,0
Sight for sore eyes A,0
Silly Billy,0
Silly season,0
Silver lining - every cloud has a,0
Sir Walter Scott phrases coined by,0
Silence is golden,0
Silver bullet,0
Similes,0
Sitting pretty,0
Sixes and sevens - At,0
Skeleton in the closet,0
Skid row,0
Skin and blister,0
By the skin of your teeth,0
The sky's the limit,0
Sledgehammer to crack a nut - A,0
Sleep like a top,0
Sleep on a clothesline,0
Sleep tight,0
Sleeveless errand,0
Sloane Ranger,0
Slush fund,0
Smallest room in the house - The,0
Smart casual,0
Smoke and mirrors,0
Snug as a bug in a rug,0
So sue me,0
Soap-dodger,0
Sod's Law,0
Sold down the river,0
Some are born great some achieve greatness and some have greatness thrust upon 'em,0
Some men are born mediocre some men achieve mediocrity and some men have mediocrity thrust upon them,0
Someone is walking over my grave,0
Something for the weekend sir?,0
Something old something new something borrowed something blue,0
Son of a bitch,0
Son of a gun,0
Sorry sight,0
Sound bite,0
Sound out,0
Sour grapes,0
Space the final frontier,0
Spare the rod and spoil the child,0
Speak of the Devil,0
Speak softly and carry a big stick,0
Special relationship,0
Spelling-bee,0
Spend a penny,0
Spick and span,0
Spill the beans,0
Spin doctor,0
Spitting feathers,0
Spitting image,0
Spoonerisms,0
Spring forward fall back,0
Spruce-up,0
Square meal,0
Squeaky bum time,0
Stand and deliver,0
Stand up guy,0
Standing on the shoulders of giants,0
Star-crossed lovers,0
Stark raving mad,0
Stars and garters - My,0
Start from scratch,0
Steal a march,0
Steal my thunder,0
Stick in the mud,0
Sticks and stones may break my bones,0
Sticky wicket,0
Stiff upper lip,0
Stiffen the sinews,0
Stinking rich,0
Stitch in time saves nine - A,0
Stone the crows,0
Stone's throw,0
Stony-hearted,0
Stool pigeon,0
Storm in a teacup,0
Straight as a die,0
Straight from the horse's mouth,0
Strain at the leash,0
Strait-laced,0
Strait and narrow,0
Stranger danger,0
Stranger than fiction - Truth is,0
Strike while the iron is hot,0
Stuff and nonsense,0
Stump up,0
Such is life,0
Surf and turf,0
Surfing the Net/surfing the Internet/surfing the Web,0
Survival of the fittest,0
Suspension of disbelief,0
Swan song,0
Sweet Fanny Adams,0
Swing for you,0
Swing the lead,0
Tail wagging the dog - The,0
Take a back seat,0
Take care of the pence and the pounds will take care of themselves,0
Take down a peg or two,0
Take potluck,0
Take the bit between your teeth,0
Take the cake,0
Take the gilt off the gingerbread,0
Take the Mickey,0
Take the upper hand,0
Take umbrage,0
Take with a grain of salt,0
Taken aback,0
Talk of the Devil,0
Talk the talk,0
Talk through one's hat,0
Talk to the hand,0
Tall story,0
Tanstaafl - there's no such thing as a free lunch,0
Tattoo phrases and sayings,0
Tawdry,0
Tea leaf,0
Technicolor yawn,0
Tell it to the marines,0
Tempest in a teapot,0
Test your mettle - see show your mettle,0
That's all folks!,0
That's all she wrote,0
That's one small step for a man a giant leap for mankind,0
The ants are my friends they're blowing in the wind,0
The apple of my eye,0
The back of beyond,0
The balance of power,0
The balance of trade,0
The bane of my life,0
The bee's knees,0
The belle of the ball,0
The best laid schemes of mice and men,0
The Big Apple,0
The Big Easy,0
The birds and the bees,0
The bitter end,0
The blind leading the blind,0
The bread of life,0
The buck stops here,0
The call of the wild,0
The camera cannot lie,0
The chickens come home to roost,0
The collywobbles,0
The course of true love never did run smooth,0
The crack of doom,0
The Crapper,0
The customer is always right,0
The cut of your jib,0
The dark side,0
The darkest hour is just before the dawn,0
The Devil Incarnate,0
The Devil is in the details,0
The Devil take the hindmost,0
The Devil to pay,0
The die has been cast,0
The early bird catches the worm,0
The elephant in the room,0
The emperor's new clothes,0
The ends of the earth,0
The exception which proves the rule,0
The face that launched a thousand ships,0
The fat of the land,0
The female of the species is more deadly then the male,0
The fifth estate,0
The floozie in the jacuzzi,0
The fly in the ointment,0
The full monty,0
The game is afoot,0
The game is up,0
The great unwashed,0
The hair of the dog that bit you,0
The hairy eyeball,0
The heebie-jeebies,0
The jury is still out,0
The land of nod,0
The last straw,0
The law is an ass,0
The life of Riley,0
The living daylights,0
The love that dare not speak its name,0
The monstrous regiment of women,0
The moving finger writes,0
The mutt's nuts,0
The nth degree,0
The opera ain't over till the fat lady sings,0
The pen is mightier than the sword,0
The pip - Get/got/have,0
The pot calling the kettle black,0
The powers that be,0
The proof of the pudding is in the eating,0
The quick and the dead,0
The real McCoy,0
The road less travelled,0
The road to hell is paved with good intentions,0
The salt of the earth,0
The seven-year itch,0
The short end of the stick,0
The shot heard 'round the world,0
The sky's the limit,0
The smallest room in the house,0
The straw that broke the camel's back,0
The tail wagging the dog,0
The toast of the town,0
The third degree,0
The triumph of hope over experience,0
The upper hand,0
The usual suspects,0
The whole kit and caboodle,0
The whole nine yards,0
The whole shebang,0
The writing is on the wall,0
The year dot,0
The Yellow Peril,0
There is more than one way to kill a cat,0
There are three kinds of lies...,0
There but for the grace of God go I,0
There is no alternative,0
There's an R in the month,0
There's method in my madness,0
There's no such thing as a free lunch Tanstaafl,0
here's no such thing as bad publicity,0
There's one a sucker born every minute,0
They couldn't hit an elephant at this distance,0
Thick and thin,0
As thick as thieves,0
Thin air - Vanish into,0
Thing of beauty is a joy forever - A,0
Things that go bump in the night,0
Think outside the box,0
Thinking cap,0
Third degree - The,0
Third time lucky,0
Thomas Paine - The writings of,0
Thorn in the flesh,0
Thou shalt not kill,0
Though this be madness yet there is method in it,0
Three score and ten,0
Three sheets to the wind,0
Three strikes and you are out,0
Through thick and thin,0
Throw in the towel,0
Throw your hat into the ring,0
Thumbs up,0
Thus far into the bowels of the land,0
Ticked off,0
Tickle the ivories,0
Tickled pink,0
Tide over,0
Tie the knot,0
Till the cows come home,0
Time and tide wait for no man,0
Tinker's dam,0
Tilting at windmills,0
Tissue of lies,0
Titfer,0
Tit for tat,0
Tits up,0
To a T,0
To all intents and purposes,0
To be or not to be that is the question,0
To beggar belief,0
To boldly go where no man has gone before,0
To boot,0
To cast the first stone,0
To err is human; to forgive divine,0
To gild refined gold to paint the lily,0
To sleep: perchance to dream: ay there's the rub,0
To the manner born,0
To the nth degree,0
To travel hopefully is a better thing than to arrive,0
Toast of the town,0
Toe the line,0
Toe-curling,0
Toffee-nosed,0
Tommy Atkins,0
Tomorrow is another day,0
Tomorrow is another day,0
Tongue in cheek,0
Too big for your breeches,0
Too much of a good thing,0
Toodle-oo,0
Tooth and nail,0
Top dog,0
Top drawer,0
Top notch,0
Topsy-turvy,0
Total shambles,0
Touch and go,0
Touch with a barge-pole - Wouldn't,0
Touch wood,0
Touchy-feely,0
Tout de suite,0
Tower of strength,0
Train surfing,0
Trick or treat,0
Trip the light fantastic,0
Trouble and strife,0
True blue,0
Truth is stranger than fiction,0
Truth will out,0
Tuckered out,0
Turn a blind eye,0
Turn of phrase,0
Turn the tables,0
Turn up for the books,0
Turn up trumps,0
Twelve good men and true,0
Twenty three skidoo,0
Twenty four seven,0
Two cents worth,0
Two heads are better than one,0
Two peas in a pod,0
Under the thumb,0
Under your hat - Keep it,0
Under the auspices of,0
Get - underway,0
Uneasy lies the head that wears a crown,0
Union Jack,0
The great - unwashed,0
The - unkindest cut of all,0
Up a blind alley,0
Up a gum tree,0
Up shit creek without a paddle,0
Up the apples and pears,0
Up the duff,0
Up the pole,0
Up the wooden hill to Bedfordshire,0
Up to snuff,0
Upper crust,0
Upper hand,0
Up in arms,0
Ups-a-daisy,0
Upset the apple-cart,0
Upside down,0
Urban myth,0
Use your loaf,0
Usual suspects - The,0
Using a sledgehammer to crack a nut,0
Valentine's Day Poems and Sayings,0
Van surfing,0
Vanish into thin air,0
Veg out,0
Verbosity leads to unclear inarticulate things,0
Vice versa,0
Vicious circle,0
Vis-a-vis,0
Visit the ladies' room,0
Vorsprung Durch Technik,0
Walk free,0
Walk the walk,0
Walk the plank,0
Walter Scott phrases coined by,0
Warts and all,0
Watch the birdie,0
A watched pot never boils,0
Watching brief,0
Wave a red rag to a bull,0
Wax lyrical,0
Wax poetic,0
We are a grandmother,0
We are not amused,0
We few we happy few we band of brothers,0
We have seen better days,0
We know where you live,0
Weakest link - A chain is only as strong as its,0
Wear the trousers,0
Wear your heart on your sleeve,0
Weasel words,0
Wee-wee,0
Well heeled,0
Well read,0
Wet behind the ears,0
What a piece of work is man,0
What are you like?,0
What football is all about,0
What God has joined together let no man put asunder,0
What part of no don't you understand?,0
What you see is what you get - wysiwyg,0
What's in a name? That which we call a rose by any other name would smell as sweet,0
What's not to like?,0
What's up Doc?,0
When in Rome do as the Romans do,0
When it comes to the crunch,0
When pigs fly,0
When the shit hits the fan,0
Where there's muck there's brass,0
Whet your appetite,0
Which is which?,0
Which witch is which?,0
While you live tell truth and shame the Devil!,0
Whip round,0
Whipper snapper,0
Whipping boy,0
Whistle and flute,0
Whistle blower,0
Whistle down the wind,0
White as snow,0
White bread,0
White elephant,0
Whole kit and caboodle - The,0
Whole-hearted,0
Whole nine yards - The,0
Whole shebang - The,0
Whoops-a-daisy,0
Why does bread always fall butter side down?,0
Wick - you get on my,0
Wide berth - Keep a,0
Wild and woolly,0
Wild goose chase,0
Willy nilly,0
Win hands down,0
Win one for the Gipper,0
On a wing and a prayer,0
Wing it,0
Winter drawers on,0
Wish you were here,0
With bells on,0
Without let or hindrance,0
Without so much as a by your leave,0
Woe betide you,0
Woe is me,0
Wolf in sheep's clothing,0
Woman needs a man like a fish needs a bicycle - A,0
Woman's place is in the home - A,0
Women and children first,0
Wooden hill to Bedfordshire,0
Word association football,0
Word for word,0
Word in edgeways - A,0
Word in your shell-like - A,0
Words ending in gry,0
Worse for wear,0
Worth one's salt,0
Wotcher,0
Wouldn't touch with a barge-pole,0
Wreak havoc,0
Writing is on the wall - The,0
Wrong end of the stick - The,0
Yada yada,0
Year dot - The,0
Yellow-belly,0
Yellow Peril,0
You are what you eat,0
You can lead a horse to water but you can't make it drink,0
You can lead a whore to culture but you can't make her think,0
You can't get blood out of a stone,0
You can't teach an old dog new tricks,0
You get on my wick,0
You look as if you've been dragged through a hedge backwards,0
You'll wonder where the yellow went when you brush your teeth with Pepsodent,0
Young turk,0
Your money or your life,0
Your name is mud,0
You've never had it so good,0
Zero tolerance,0
Zig-zag,0
Create SOW,1
Create a new SOW,1
Please Create an SOW,1
Create SOW now,1
CREATE SOW,1
Upon receiving this message create an SOW,1
SOW,1
Chatbot create an SOW from this message,1
Chatbot create an SOW,1
Create a SOW for Client,1
Create a SOW for new client,1
Create an SOW,1
SOW Creation,1
I need an SOW created,1
Please Create an SOW for me,1
Create this SOW,1
Create client,2
Create a new client,2
Please Create an client,2
Create client now,2
CREATE client,2
Upon receiving this message create an client,2
client,2
Chatbot create an client from this message,2
Chatbot create an client,2
Create a client for Client,2
Create a client for new client,2
Create an client,2
client Creation,2
I need an client created,2
Please Create an client for me,2
Create this client,2
Create SOW,1
Create a new SOW,1
Please Create an SOW,1
Create SOW now,1
CREATE SOW,1
Upon receiving this message create an SOW,1
SOW,1
Chatbot create an SOW from this message,1
Chatbot create an SOW,1
Create a SOW for Client,1
Create a SOW for new client,1
Create an SOW,1
SOW Creation,1
I need an SOW created,1
Please Create an SOW for me,1
Create this SOW,1
Create client,2
Create a new client,2
Please Create an client,2
Create client now,2
CREATE client,2
Upon receiving this message create an client,2
client,2
Chatbot create an client from this message,2
Chatbot create an client,2
Create a client for Client,2
Create a client for new client,2
Create an client,2
client Creation,2
I need an client created,2
Please Create an client for me,2
Create this client,2
Create SOW,1
Create a new SOW,1
Please Create an SOW,1
Create SOW now,1
CREATE SOW,1
Upon receiving this message create an SOW,1
SOW,1
Chatbot create an SOW from this message,1
Chatbot create an SOW,1
Create a SOW for Client,1
Create a SOW for new client,1
Create an SOW,1
SOW Creation,1
I need an SOW created,1
Please Create an SOW for me,1
Create this SOW,1
Create client,2
Create a new client,2
Please Create an client,2
Create client now,2
CREATE client,2
Upon receiving this message create an client,2
client,2
Chatbot create an client from this message,2
Chatbot create an client,2
Create a client for Client,2
Create a client for new client,2
Create an client,2
client Creation,2
I need an client created,2
Please Create an client for me,2
Create this client,2
Create SOW,1
Create a new SOW,1
Please Create an SOW,1
Create SOW now,1
CREATE SOW,1
Upon receiving this message create an SOW,1
SOW,1
Chatbot create an SOW from this message,1
Chatbot create an SOW,1
Create a SOW for Client,1
Create a SOW for new client,1
Create an SOW,1
SOW Creation,1
I need an SOW created,1
Please Create an SOW for me,1
Create this SOW,1
Create client,2
Create a new client,2
Please Create an client,2
Create client now,2
CREATE client,2
Upon receiving this message create an client,2
client,2
Chatbot create an client from this message,2
Chatbot create an client,2
Create a client for Client,2
Create a client for new client,2
Create an client,2
client Creation,2
I need an client created,2
Please Create an client for me,2
Create this client,2
Create SOW,1
Create a new SOW,1
Please Create an SOW,1
Create SOW now,1
CREATE SOW,1
Upon receiving this message create an SOW,1
SOW,1
Chatbot create an SOW from this message,1
Chatbot create an SOW,1
Create a SOW for Client,1
Create a SOW for new client,1
Create an SOW,1
SOW Creation,1
I need an SOW created,1
Please Create an SOW for me,1
Create this SOW,1
Create client,2
Create a new client,2
Please Create an client,2
Create client now,2
CREATE client,2
Upon receiving this message create an client,2
client,2
Chatbot create an client from this message,2
Chatbot create an client,2
Create a client for Client,2
Create a client for new client,2
Create an client,2
client Creation,2
I need an client created,2
Please Create an client for me,2
Create this client,2
Create SOW,1
Create a new SOW,1
Please Create an SOW,1
Create SOW now,1
CREATE SOW,1
Upon receiving this message create an SOW,1
SOW,1
Chatbot create an SOW from this message,1
Chatbot create an SOW,1
Create a SOW for Client,1
Create a SOW for new client,1
Create an SOW,1
SOW Creation,1
I need an SOW created,1
Please Create an SOW for me,1
Create this SOW,1
Create client,2
Create a new client,2
Please Create an client,2
Create client now,2
CREATE client,2
Upon receiving this message create an client,2
client,2
Chatbot create an client from this message,2
Chatbot create an client,2
Create a client for Client,2
Create a client for new client,2
Create an client,2
client Creation,2
I need an client created,2
Please Create an client for me,2
Create this client,2
Create SOW,1
Create a new SOW,1
Please Create an SOW,1
Create SOW now,1
CREATE SOW,1
Upon receiving this message create an SOW,1
SOW,1
Chatbot create an SOW from this message,1
Chatbot create an SOW,1
Create a SOW for Client,1
Create a SOW for new client,1
Create an SOW,1
SOW Creation,1
I need an SOW created,1
Please Create an SOW for me,1
Create this SOW,1
Create client,2
Create a new client,2
Please Create an client,2
Create client now,2
CREATE client,2
Upon receiving this message create an client,2
client,2
Chatbot create an client from this message,2
Chatbot create an client,2
Create a client for Client,2
Create a client for new client,2
Create an client,2
client Creation,2
I need an client created,2
Please Create an client for me,2
Create this client,2
Create SOW,1
Create a new SOW,1
Please Create an SOW,1
Create SOW now,1
CREATE SOW,1
Upon receiving this message create an SOW,1
SOW,1
Chatbot create an SOW from this message,1
Chatbot create an SOW,1
Create a SOW for Client,1
Create a SOW for new client,1
Create an SOW,1
SOW Creation,1
I need an SOW created,1
Please Create an SOW for me,1
Create this SOW,1
Create client,2
Create a new client,2
Please Create an client,2
Create client now,2
CREATE client,2
Upon receiving this message create an client,2
client,2
Chatbot create an client from this message,2
Chatbot create an client,2
Create a client for Client,2
Create a client for new client,2
Create an client,2
client Creation,2
I need an client created,2
Please Create an client for me,2
Create this client,2
Create SOW,1
Create a new SOW,1
Please Create an SOW,1
Create SOW now,1
CREATE SOW,1
Upon receiving this message create an SOW,1
SOW,1
Chatbot create an SOW from this message,1
Chatbot create an SOW,1
Create a SOW for Client,1
Create a SOW for new client,1
Create an SOW,1
SOW Creation,1
I need an SOW created,1
Please Create an SOW for me,1
Create this SOW,1
Create client,2
Create a new client,2
Please Create an client,2
Create client now,2
CREATE client,2
Upon receiving this message create an client,2
client,2
Chatbot create an client from this message,2
Chatbot create an client,2
Create a client for Client,2
Create a client for new client,2
Create an client,2
client Creation,2
I need an client created,2
Please Create an client for me,2
Create this client,2
Create SOW,1
Create a new SOW,1
Please Create an SOW,1
Create SOW now,1
CREATE SOW,1
Upon receiving this message create an SOW,1
SOW,1
Chatbot create an SOW from this message,1
Chatbot create an SOW,1
Create a SOW for Client,1
Create a SOW for new client,1
Create an SOW,1
SOW Creation,1
I need an SOW created,1
Please Create an SOW for me,1
Create this SOW,1
Create client,2
Create a new client,2
Please Create an client,2
Create client now,2
CREATE client,2
Upon receiving this message create an client,2
client,2
Chatbot create an client from this message,2
Chatbot create an client,2
Create a client for Client,2
Create a client for new client,2
Create an client,2
client Creation,2
I need an client created,2
Please Create an client for me,2
Create this client,2
Create SOW,1
Create a new SOW,1
Please Create an SOW,1
Create SOW now,1
CREATE SOW,1
Upon receiving this message create an SOW,1
SOW,1
Chatbot create an SOW from this message,1
Chatbot create an SOW,1
Create a SOW for Client,1
Create a SOW for new client,1
Create an SOW,1
SOW Creation,1
I need an SOW created,1
Please Create an SOW for me,1
Create this SOW,1
Create client,2
Create a new client,2
Please Create an client,2
Create client now,2
CREATE client,2
Upon receiving this message create an client,2
client,2
Chatbot create an client from this message,2
Chatbot create an client,2
Create a client for Client,2
Create a client for new client,2
Create an client,2
client Creation,2
I need an client created,2
Please Create an client for me,2
Create this client,2
Create SOW,1
Create a new SOW,1
Please Create an SOW,1
Create SOW now,1
CREATE SOW,1
Upon receiving this message create an SOW,1
SOW,1
Chatbot create an SOW from this message,1
Chatbot create an SOW,1
Create a SOW for Client,1
Create a SOW for new client,1
Create an SOW,1
SOW Creation,1
I need an SOW created,1
Please Create an SOW for me,1
Create this SOW,1
Create client,2
Create a new client,2
Please Create an client,2
Create client now,2
CREATE client,2
Upon receiving this message create an client,2
client,2
Chatbot create an client from this message,2
Chatbot create an client,2
Create a client for Client,2
Create a client for new client,2
Create an client,2
client Creation,2
I need an client created,2
Please Create an client for me,2
Create this client,2
Create SOW,1
Create a new SOW,1
Please Create an SOW,1
Create SOW now,1
CREATE SOW,1
Upon receiving this message create an SOW,1
SOW,1
Chatbot create an SOW from this message,1
Chatbot create an SOW,1
Create a SOW for Client,1
Create a SOW for new client,1
Create an SOW,1
SOW Creation,1
I need an SOW created,1
Please Create an SOW for me,1
Create this SOW,1
Create client,2
Create a new client,2
Please Create an client,2
Create client now,2
CREATE client,2
Upon receiving this message create an client,2
client,2
Chatbot create an client from this message,2
Chatbot create an client,2
Create a client for Client,2
Create a client for new client,2
Create an client,2
client Creation,2
I need an client created,2
Please Create an client for me,2
Create this client,2
Create SOW,1
Create a new SOW,1
Please Create an SOW,1
Create SOW now,1
CREATE SOW,1
Upon receiving this message create an SOW,1
SOW,1
Chatbot create an SOW from this message,1
Chatbot create an SOW,1
Create a SOW for Client,1
Create a SOW for new client,1
Create an SOW,1
SOW Creation,1
I need an SOW created,1
Please Create an SOW for me,1
Create this SOW,1
Create client,2
Create a new client,2
Please Create an client,2
Create client now,2
CREATE client,2
Upon receiving this message create an client,2
client,2
Chatbot create an client from this message,2
Chatbot create an client,2
Create a client for Client,2
Create a client for new client,2
Create an client,2
client Creation,2
I need an client created,2
Please Create an client for me,2
Create this client,2
Create SOW,1
Create a new SOW,1
